0	2
1	1
2	0
3	1
4	0
5	1
6	0
7	1
8	0
9	1
10	0
11	0
12	0
13	4
14	0
15	2
16	1
17	1
18	0
19	3
20	1
21	0
22	1
23	2
24	0
25	2
26	0
27	4
28	3
29	0
30	1
31	2
32	3
33	2
34	0
35	1
36	1
37	1
38	0
39	0
40	2
41	3
42	0
43	3
44	1
45	1
46	1
47	1
48	1
49	1
50	3
51	2
52	4
53	2
54	1
55	3
56	2
57	1
58	3
59	6
60	3
61	3
62	0
63	0
64	1
65	5
66	1
67	2
68	1
69	1
70	2
71	2
72	1
73	2
74	1
75	2
76	0
77	2
78	1
79	1
80	3
81	1
82	1
83	4
84	1
85	1
86	2
87	4
88	1
89	0
90	0
91	0
92	1
93	1
94	1
95	0
96	1
97	2
98	3
99	3
100	6
101	4
102	5
103	6
104	6
105	4
106	1
107	1
108	2
109	2
110	2
111	1
112	2
113	3
114	2
115	2
116	2
117	1
118	1
119	1
120	5
121	3
122	2
123	0
124	1
125	3
126	4
127	3
128	4
129	3
130	0
131	2
132	2
133	0
134	4
135	3
136	7
137	1
138	5
139	3
140	2
141	3
142	4
143	4
144	7
145	4
146	6
147	5
148	3
149	5
150	6
151	6
152	3
153	2
154	4
155	2
156	8
157	0
158	4
159	6
160	3
161	5
162	4
163	3
164	1
165	2
166	2
167	8
168	4
169	7
170	6
171	3
172	5
173	4
174	11
175	7
176	12
177	4
178	5
179	4
180	3
181	8
182	8
183	4
184	6
185	7
186	3
187	2
188	7
189	3
190	3
191	2
192	1
193	2
194	4
195	3
196	3
197	3
198	4
199	2
200	2
201	5
202	2
203	3
204	3
205	4
206	5
207	6
208	1
209	4
210	2
211	4
212	2
213	5
214	5
215	6
216	5
217	5
218	2
219	5
220	3
221	7
222	0
223	4
224	1
225	2
226	3
227	4
228	3
229	3
230	2
231	1
232	5
233	1
234	5
235	2
236	5
237	5
238	6
239	6
240	4
241	5
242	7
243	3
244	3
245	4
246	4
247	3
248	6
249	8
250	5
251	5
252	3
253	5
254	3
255	6
256	4
257	7
258	9
259	6
260	4
261	4
262	6
263	6
264	7
265	11
266	6
267	6
268	9
269	9
270	9
271	8
272	5
273	9
274	9
275	7
276	6
277	4
278	4
279	12
280	6
281	13
282	13
283	15
284	15
285	10
286	13
287	18
288	18
289	16
290	15
291	11
292	13
293	10
294	16
295	16
296	10
297	11
298	8
299	8
300	11
301	6
302	10
303	11
304	5
305	12
306	12
307	7
308	9
309	10
310	10
311	8
312	14
313	10
314	14
315	12
316	17
317	13
318	9
319	11
320	13
321	10
322	11
323	8
324	13
325	12
326	10
327	16
328	11
329	11
330	18
331	16
332	13
333	13
334	15
335	15
336	19
337	13
338	12
339	6
340	13
341	9
342	5
343	9
344	9
345	6
346	7
347	5
348	8
349	7
350	9
351	3
352	6
353	8
354	3
355	2
356	14
357	5
358	7
359	10
360	8
361	6
362	6
363	4
364	11
365	11
366	5
367	8
368	4
369	12
370	14
371	12
372	12
373	10
374	21
375	15
376	10
377	20
378	11
379	17
380	14
381	9
382	15
383	11
384	11
385	18
386	22
387	8
388	15
389	15
390	20
391	14
392	17
393	19
394	19
395	14
396	15
397	11
398	13
399	17
400	16
401	16
402	20
403	14
404	23
405	13
406	20
407	18
408	16
409	12
410	21
411	20
412	29
413	12
414	25
415	25
416	26
417	21
418	28
419	25
420	30
421	20
422	38
423	27
424	34
425	38
426	36
427	32
428	30
429	23
430	35
431	32
432	31
433	26
434	39
435	28
436	28
437	28
438	24
439	32
440	41
441	28
442	31
443	22
444	29
445	19
446	21
447	19
448	23
449	23
450	20
451	18
452	17
453	10
454	18
455	10
456	21
457	13
458	12
459	11
460	6
461	10
462	7
463	8
464	4
465	9
466	6
467	7
468	9
469	4
470	5
471	12
472	11
473	4
474	10
475	15
476	15
477	19
478	9
479	18
480	12
481	15
482	13
483	25
484	17
485	20
486	26
487	14
488	21
489	13
490	10
491	20
492	22
493	19
494	14
495	18
496	23
497	20
498	24
499	19
500	20
501	20
502	14
503	23
504	24
505	23
506	22
507	16
508	21
509	24
510	25
511	26
512	26
513	27
514	18
515	27
516	30
517	28
518	30
519	25
520	34
521	27
522	22
523	27
524	25
525	37
526	29
527	40
528	42
529	50
530	37
531	38
532	56
533	35
534	45
535	48
536	51
537	53
538	38
539	37
540	58
541	53
542	46
543	51
544	33
545	42
546	43
547	37
548	36
549	41
550	30
551	33
552	44
553	38
554	34
555	33
556	27
557	34
558	18
559	27
560	18
561	26
562	21
563	15
564	15
565	17
566	17
567	8
568	11
569	19
570	16
571	12
572	9
573	12
574	11
575	14
576	8
577	17
578	13
579	10
580	8
581	11
582	15
583	16
584	11
585	14
586	14
587	22
588	21
589	17
590	15
591	17
592	19
593	18
594	17
595	26
596	18
597	16
598	30
599	16
600	9
601	18
602	22
603	18
604	15
605	23
606	23
607	25
608	16
609	23
610	26
611	24
612	22
613	29
614	36
615	23
616	36
617	50
618	35
619	32
620	26
621	30
622	30
623	32
624	30
625	38
626	34
627	53
628	44
629	33
630	43
631	48
632	51
633	42
634	44
635	47
636	46
637	57
638	50
639	51
640	56
641	51
642	56
643	48
644	57
645	54
646	44
647	67
648	57
649	60
650	54
651	50
652	44
653	54
654	52
655	54
656	33
657	67
658	47
659	41
660	43
661	31
662	26
663	35
664	30
665	33
666	27
667	36
668	29
669	31
670	18
671	19
672	26
673	18
674	20
675	17
676	21
677	14
678	11
679	12
680	18
681	12
682	15
683	12
684	12
685	13
686	8
687	8
688	11
689	11
690	13
691	14
692	7
693	22
694	14
695	16
696	8
697	19
698	15
699	17
700	13
701	10
702	20
703	13
704	16
705	17
706	17
707	12
708	24
709	17
710	15
711	21
712	26
713	21
714	32
715	18
716	31
717	22
718	31
719	32
720	19
721	24
722	25
723	26
724	25
725	30
726	39
727	36
728	29
729	31
730	45
731	49
